Test miscellaneous vector instructions


Throughput unaligned read movdqu xmm,[m]

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9101      10026      10221      30139      30121      10002          0 
      9104      10027      10221      30139      30121      10002          0 
      9092      10026      10221      30139      30121      10002          0 
      9085      10026      10221      30139      30121      10002          0 
      9074      10028      10221      30139      30121      10002          0 


Throughput: vpmaskmovd [m256],r256,r256 (pattern 0x33)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9307      10627      10221      30141      30121      10002          0 
      8828      10066      10221      30143      30121      10002          0 
      8834      10064      10221      30143      30121      10002          0 
      8846      10065      10221      30143      30121      10002          0 
      8804      10027      10221      30139      30121      10002          0 
      8794      10026      10221      30139      30121      10002          0 
      8784      10028      10221      30139      30121      10002          0 
      8774      10026      10221      30139      30121      10002          0 
      8777      10026      10221      30139      30121      10002          0 
      8782      10028      10221      30139      30121      10002          0 


Throughput: vpmaskmovd [m256],r256,r256 (pattern 0xff)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9024      10611      10213      30142      30113      10001          0 
      8507      10012      10213      30145      30113      10001          0 
      8498      10011      10213      30145      30113      10001          0 
      8483      10010      10213      30144      30113      10001          0 
      8487      10016      10213      30150      30113      10001          0 
      8493      10008      10213      30140      30113      10001          0 
      8501      10009      10213      30140      30113      10001          0 
      8511      10007      10213      30140      30113      10001          0 
      8517      10009      10213      30140      30113      10001          0 
      8513      10009      10213      30140      30113      10001          0 


Throughput: vpmaskmovd [m256],r256,r256 (pattern 0x55)

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      9573      10578      10221      30121      10002          2       4289 
      9117      10064      10221      30121      10002          2       4288 
      9131      10067      10221      30121      10002          2       4288 
      9106      10027      10221      30121      10002          2       4288 
      9097      10027      10221      30121      10002          2       4288 
      9088      10028      10221      30121      10002          2       4288 
      9080      10027      10221      30121      10002          2       4288 
      9072      10028      10221      30121      10002          2       4288 
      9070      10027      10221      30121      10002          2       4288 
      9079      10027      10221      30121      10002          2       4288 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      9361      10657      10221      30121       5716      10000          3 
      8840      10068      10221      30121       5717      10000          3 
      8828      10064      10221      30121       5717      10000          3 
      8788      10029      10221      30121       5717      10000          3 
      8778      10027      10221      30121       5717      10000          3 
      8770      10027      10221      30121       5717      10000          3 
      8781      10027      10221      30121       5717      10000          3 
      8790      10027      10221      30121       5717      10000          3 
      8802      10027      10221      30121       5717      10000          3 
      8809      10029      10221      30121       5717      10000          3 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
     11885      13995      10221      30137        130          0      30155 
     10007      11790      10221      30125        127         -1      30159 
     10675      12566      10221      30127        142          0      30163 
     12062      14224      10221      30141        138          0      30173 
     13013      15350      10221      30143        110          1      30150 
     10860      12778      10221      30133        118         -4      30157 
     11123      13089      10221      30131        120          1      30157 
     13076      15412      10221      30135        119         -1      30150 
     11498      13566      10221      30133        118          0      30149 
     12468      14766      10221      30133        126          0      30153 


Latency: vpmaskmovd [m256],r256,r256 (pattern 0x55)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
    145330     160569      20221      40144      40121      10003          0 
    144930     159998      20221      40149      40121      10001          0 
    144997     159997      20221      40149      40121      10001          0 
    144995     160000      20221      40152      40121      10001          0 
    144925     159995      20221      40125      40121      10001          0 
    144988     159996      20221      40125      40121      10001          0 
    145002     159994      20221      40125      40121      10001          0 
    144931     159996      20221      40125      40121      10001          0 
    144971     159994      20221      40125      40121      10001          0 
    145007     159994      20221      40125      40121      10001          0 


Throughput: vpmaskmovq r128,r128,[m128] (pattern 0x00)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      4984       5696      10218      20147      20118       3321          0 
      4473       5109      10218      20145      20118       3290          0 
      4475       5109      10218      20145      20118       3290          0 
      4476       5107      10218      20145      20118       3290          0 
      4484       5107      10218      20145      20118       3290          0 
      4484       5107      10218      20145      20118       3290          0 
      4487       5107      10218      20145      20118       3290          0 
      4488       5107      10218      20145      20118       3290          0 
      4486       5107      10218      20145      20118       3290          0 
      4484       5107      10218      20145      20118       3290          0 


Throughput: vpmaskmovq r128,r128,[m128] (pattern 0x02)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      4746       5632      10207      20134      20107       3336          0 
      4494       5134      10207      20143      20107       3229          0 
      4470       5105      10207      20134      20107       3226          0 
      4472       5103      10207      20134      20107       3226          0 
      4474       5103      10207      20134      20107       3226          0 
      4481       5105      10207      20134      20107       3226          0 
      4485       5104      10207      20134      20107       3226          0 
      4484       5103      10207      20134      20107       3226          0 
      4480       5104      10207      20134      20107       3226          0 
      4475       5103      10207      20134      20107       3226          0 


Throughput: vpmaskmovq r128,r128,[m128] (pattern 0x55)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      5210       6127      10218      20147      20118       3325          0 
      4369       5142      10218      20151      20118       3237          0 
      4369       5143      10218      20153      20118       3226          0 
      4339       5113      10218      20145      20118       3226          0 
      4338       5113      10218      20145      20118       3226          0 
      4334       5113      10218      20145      20118       3226          0 
      4328       5111      10218      20145      20118       3226          0 
      4330       5111      10218      20145      20118       3226          0 
      4330       5112      10218      20145      20118       3226          0 
      4332       5111      10218      20145      20118       3226          0 


Throughput: vpmaskmovq r128,r128,[m128] (pattern 0x33)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      4891       5585      10218      20149      20118       3357          0 
      4502       5145      10218      20152      20118       3273          0 
      4501       5139      10218      20153      20118       3250          0 
      4500       5138      10218      20154      20118       3285          0 
      4480       5107      10218      20145      20118       3291          0 
      4483       5107      10218      20145      20118       3291          0 
      4485       5107      10218      20145      20118       3291          0 
      4488       5107      10218      20145      20118       3291          0 
      4490       5107      10218      20145      20118       3291          0 
      4488       5106      10218      20145      20118       3291          0 


Throughput: vpmaskmovq r128,r128,[m128] (pattern 0xff)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      5618       5986      10213      20138      20113       3336          0 
      4837       5153      10213      20147      20113       3275          0 
      4827       5143      10213      20149      20113       3256          0 
      4794       5110      10213      20140      20113       3253          0 
      4794       5110      10213      20140      20113       3253          0 
      4793       5110      10213      20140      20113       3253          0 
      4788       5111      10213      20140      20113       3253          0 
      4787       5115      10213      20140      20113       3253          0 
      4782       5112      10213      20140      20113       3253          0 
      4779       5110      10213      20140      20113       3253          0 


Throughput: vpmaskmovq r128,r128,[m128] (pattern 0x55)

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      5323       6071      10218      20118       3361       3605       5006 
      4503       5135      10218      20118       3236       3477       5005 
      4506       5137      10218      20118       3225       3500       5006 
      4480       5104      10218      20118       3225       3482       5006 
      4483       5104      10218      20118       3225       3482       5006 
      4485       5104      10218      20118       3225       3482       5006 
      4484       5104      10218      20118       3225       3482       5006 
      4482       5104      10218      20118       3225       3482       5006 
      4476       5104      10218      20118       3225       3482       5006 
      4475       5104      10218      20118       3225       3482       5006 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      5180       5911      10218      20118       5005          0       3144 
      4500       5132      10218      20118       5006          0       3270 
      4506       5133      10218      20118       5006          0       3276 
      4506       5133      10218      20118       5006          0       3281 
      4482       5102      10218      20118       5006          0       3299 
      4484       5102      10218      20118       5006          0       3299 
      4479       5102      10218      20118       5006          0       3299 
      4479       5102      10218      20118       5006          0       3299 
      4474       5102      10218      20118       5006          0       3299 
      4474       5102      10218      20118       5006          0       3299 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      5341       5887      10218      20118        103          0      20148 
      4655       5134      10218      20118        105          0      20151 
      4651       5135      10218      20118        105          0      20153 
      4649       5135      10218      20118        105          0      20153 
      4617       5104      10218      20118        101          0      20145 
      4613       5103      10218      20118        101          0      20145 
      4614       5104      10218      20118        101          0      20145 
      4617       5104      10218      20118        101          0      20145 
      4625       5105      10218      20118        101          0      20145 
      4627       5105      10218      20118        101          0      20145 


Throughput: vpmaskmovq r256,r256,[m256] (pattern 0x00)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      5305       6063      10218      20149      20118       3427          0 
      4557       5213      10218      20153      20118       3428          0 
      4498       5140      10218      20153      20118       3423          0 
      4501       5137      10218      20154      20118       3412          0 
      4476       5107      10218      20145      20118       3408          0 
      4478       5107      10218      20145      20118       3408          0 
      4486       5110      10218      20145      20118       3408          0 
      4485       5110      10218      20145      20118       3408          0 
      4489       5108      10218      20145      20118       3408          0 
      4484       5108      10218      20145      20118       3408          0 


Throughput: vpmaskmovq r256,r256,[m256] (pattern 0x02)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      4805       5659      10207      20136      20107       3433          0 
      4506       5136      10207      20142      20107       3404          0 
      4502       5136      10207      20142      20107       3406          0 
      4501       5136      10207      20143      20107       3399          0 
      4469       5104      10207      20134      20107       3391          0 
      4464       5104      10207      20134      20107       3391          0 
      4464       5103      10207      20134      20107       3391          0 
      4470       5106      10207      20134      20107       3391          0 
      4474       5104      10207      20134      20107       3391          0 
      4474       5103      10207      20134      20107       3391          0 


Throughput: vpmaskmovq r256,r256,[m256] (pattern 0x55)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      5443       5807      10218      20148      20118       3441          0 
      4875       5200      10218      20153      20118       3413          0 
      4825       5140      10218      20153      20118       3395          0 
      4796       5108      10218      20145      20118       3388          0 
      4796       5108      10218      20145      20118       3388          0 
      4789       5108      10218      20145      20118       3388          0 
      4792       5109      10218      20145      20118       3388          0 
      4786       5109      10218      20145      20118       3388          0 
      4785       5110      10218      20145      20118       3388          0 
      4780       5110      10218      20145      20118       3388          0 


Throughput: vpmaskmovq r256,r256,[m256] (pattern 0x33)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      5207       5943      10218      20147      20118       3428          0 
      4509       5140      10218      20154      20118       3413          0 
      4478       5109      10218      20145      20118       3409          0 
      4485       5109      10218      20145      20118       3409          0 
      4485       5107      10218      20145      20118       3409          0 
      4491       5107      10218      20145      20118       3409          0 
      4486       5108      10218      20145      20118       3409          0 
      4485       5108      10218      20145      20118       3409          0 
      4483       5111      10218      20145      20118       3409          0 
      4483       5111      10218      20145      20118       3409          0 


Throughput: vpmaskmovq r256,r256,[m256] (pattern 0xff)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      5175       5890      10213      20143      20113       3441          0 
      4519       5143      10213      20148      20113       3420          0 
      4514       5145      10213      20148      20113       3421          0 
      4511       5144      10213      20149      20113       3413          0 
      4482       5111      10213      20140      20113       3410          0 
      4476       5111      10213      20140      20113       3410          0 
      4478       5113      10213      20140      20113       3410          0 
      4471       5112      10213      20140      20113       3410          0 
      4469       5111      10213      20140      20113       3410          0 
      4473       5111      10213      20140      20113       3410          0 


Throughput: vpmaskmovq r256,r256,[m256] (pattern 0x55)

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      5155       5882      10218      20118       3443       3455       5005 
      4500       5140      10218      20118       3395       3414       5006 
      4470       5108      10218      20118       3388       3406       5006 
      4472       5108      10218      20118       3388       3406       5006 
      4470       5108      10218      20118       3388       3406       5006 
      4477       5108      10218      20118       3388       3406       5006 
      4477       5108      10218      20118       3388       3406       5006 
      4481       5109      10218      20118       3388       3406       5006 
      4482       5109      10218      20118       3388       3406       5006 
      4486       5110      10218      20118       3388       3406       5006 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      5119       5822      10218      20118       5005          0       3163 
      4516       5135      10218      20118       5006          0       3197 
      4483       5105      10218      20118       5006          0       3212 
      4477       5103      10218      20118       5006          0       3212 
      4474       5103      10218      20118       5006          0       3212 
      4476       5104      10218      20118       5006          0       3212 
      4470       5104      10218      20118       5006          0       3212 
      4466       5104      10218      20118       5006          0       3212 
      4470       5104      10218      20118       5006          0       3212 
      4468       5103      10218      20118       5006          0       3212 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4884       5568      10218      20118        103          0      20146 
      4634       5276      10218      20118        104          0      20150 
      4511       5137      10218      20118        105          0      20151 
      4517       5137      10218      20118        105          0      20153 
      4485       5103      10218      20118        101          0      20145 
      4480       5104      10218      20118        101          0      20145 
      4480       5103      10218      20118        101          0      20145 
      4477       5104      10218      20118        101          0      20145 
      4473       5103      10218      20118        101          0      20145 
      4473       5104      10218      20118        101          0      20145 


Latency: vpmaskmovq r128,r128,[m128] + vmovaps (pattern 0x55)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     68331      75569      20218      30134      40118      26668          0 
     67959      74996      20218      30139      40118      26445          0 
     67514      74546      20218      30139      40118      26319          0 
     66924      73888      20218      30118      40118      26313          0 
     67689      74690      20218      30118      40118      26402          0 
     66979      73887      20218      30118      40118      26313          0 
     67677      74690      20218      30118      40118      26402          0 
     66912      73887      20218      30118      40118      26313          0 
     67663      74690      20218      30118      40118      26402          0 
     66971      73887      20218      30118      40118      26313          0 


Latency: vpmaskmovq r256,r256,[m256] + vmovaps (pattern 0x55)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     67302      76908      20218      30128      40118      26039          0 
     68403      78005      20218      30129      40118      27257          0 
     69285      79044      20218      30137      40118      27081          0 
     69388      79152      20218      30122      40118      27088          0 
     68884      78540      20218      30118      40118      27175          0 
     69441      79151      20218      30122      40118      27105          0 
     68882      78539      20218      30118      40118      27184          0 
     69387      79151      20218      30122      40118      27083          0 
     68841      78540      20218      30118      40118      27177          0 
     69408      79153      20218      30122      40118      27105          0 


Throughput: vpmaskmovq [m128],r128,r128 (pattern 0x00)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9127      10731      10218      30141      30118      10000          0 
      8510      10017      10218      30151      30118      10000          0 
      8497      10015      10218      30143      30118      10000          0 
      8489      10015      10218      30148      30118      10000          0 
      8485      10010      10218      30140      30118      10000          0 
      8491      10009      10218      30140      30118      10000          0 
      8503      10011      10218      30140      30118      10000          0 
      8511      10009      10218      30140      30118      10000          0 
      8523      10010      10218      30140      30118      10000          0 
      8514      10009      10218      30140      30118      10000          0 


Throughput: vpmaskmovq [m128],r128,r128 (pattern 0x02)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      8527      11308      10207      30132      30107      10000          0 
      8489      10010      10207      30137      30107      10000          0 
      8483      10006      10207      30125      30107      10000          0 
      8493      10007      10207      30129      30107      10000          0 
      8503      10006      10207      30129      30107      10000          0 
      8511      10007      10207      30125      30107      10000          0 
      8519      10006      10207      30129      30107      10000          0 
      8513      10007      10207      30129      30107      10000          0 
      8505      10007      10207      30125      30107      10000          0 
      8499      10008      10207      30129      30107      10000          0 


Throughput: vpmaskmovq [m128],r128,r128 (pattern 0x55)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9033      10619      10218      30138      30118      10002          0 
      8551      10063      10218      30140      30118      10002          0 
      8543      10063      10218      30140      30118      10002          0 
      8501      10027      10218      30136      30118      10002          0 
      8495      10026      10218      30136      30118      10002          0 
      8507      10027      10218      30136      30118      10002          0 
      8515      10026      10218      30136      30118      10002          0 
      8523      10025      10218      30136      30118      10002          0 
      8536      10027      10218      30136      30118      10002          0 
      8528      10025      10218      30136      30118      10002          0 


Throughput: vpmaskmovq [m128],r128,r128 (pattern 0x33)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      8973      10238      10218      30139      30118      10001          0 
      8792      10017      10218      30153      30118      10001          0 
      8803      10017      10218      30144      30118      10001          0 
      8788      10011      10218      30140      30118      10001          0 
      8780      10010      10218      30140      30118      10001          0 
      8773      10011      10218      30140      30118      10001          0 
      8759      10009      10218      30140      30118      10001          0 
      8755      10009      10218      30140      30118      10001          0 
      8763      10010      10218      30140      30118      10001          0 
      8776      10011      10218      30140      30118      10001          0 


Throughput: vpmaskmovq [m128],r128,r128 (pattern 0xff)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9535      10522      10213      30135      30113      10001          0 
      9084      10014      10213      30141      30113      10001          0 
      9093      10015      10213      30146      30113      10001          0 
      9088      10016      10213      30145      30113      10001          0 
      9076      10014      10213      30143      30113      10001          0 
      9062      10010      10213      30135      30113      10001          0 
      9056      10011      10213      30135      30113      10001          0 
      9054      10010      10213      30135      30113      10001          0 
      9062      10009      10213      30135      30113      10001          0 
      9072      10009      10213      30135      30113      10001          0 


Throughput: vpmaskmovq [m128],r128,r128 (pattern 0x55)

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      8982      10583      10218      30118      10002          2       4289 
      8530      10064      10218      30118      10002          2       4288 
      8534      10063      10218      30118      10002          2       4288 
      8542      10064      10218      30118      10002          2       4288 
      8551      10064      10218      30118      10002          2       4288 
      8531      10026      10218      30118      10002          2       4288 
      8536      10026      10218      30118      10002          2       4288 
      8528      10027      10218      30118      10002          2       4288 
      8516      10026      10218      30118      10002          2       4288 
      8506      10025      10218      30118      10002          2       4288 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      9304      10610      10218      30118       5716      10000          3 
      8838      10066      10218      30118       5717      10000          3 
      8841      10064      10218      30118       5717      10000          3 
      8804      10025      10218      30118       5717      10000          3 
      8797      10027      10218      30118       5717      10000          3 
      8786      10025      10218      30118       5717      10000          3 
      8778      10027      10218      30118       5717      10000          3 
      8775      10025      10218      30118       5717      10000          3 
      8781      10026      10218      30118       5717      10000          3 
      8792      10025      10218      30118       5717      10000          3 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      9276      10581      10218      30118        102          0      30138 
      8810      10064      10218      30118        103          0      30140 
      8802      10063      10218      30118        103          0      30140 
      8818      10064      10218      30118        103          0      30140 
      8822      10063      10218      30118        103          0      30140 
      8801      10027      10218      30118        101          0      30136 
      8806      10024      10218      30118        101          0      30136 
      8807      10027      10218      30118        101          0      30136 
      8796      10024      10218      30118        101          0      30136 
      8784      10025      10218      30118        101          0      30136 


Latency: vpmaskmovq [m128],r128,r128 (pattern 0x55)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
    131819     150581      20218      40148      40118      10002          0 
    131579     150004      20218      40146      40118      10002          0 
    131495     150006      20218      40149      40118      10002          0 
    131574     150009      20218      40149      40118      10002          0 
    131505     150005      20218      40118      40118      10001          0 
    161229     152898      20218      40776      40486      10130          0 
    127465     150005      20218      40118      40118      10001          0 
    139088     152660      20219      40899      40412      10180          0 
    161759     152875      20218      40760      40485      10128          0 
    131584     150003      20218      40118      40118      10001          0 


Throughput: vpmaskmovq [m256],r256,r256 (pattern 0x00)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9846      11602      10218      30143      30118      10000          0 
      8512      10019      10218      30155      30118      10000          0 
      8523      10020      10218      30151      30118      10000          0 
      8525      10017      10218      30148      30118      10000          0 
      8513      10009      10218      30140      30118      10000          0 
      8507      10011      10218      30140      30118      10000          0 
      8493      10009      10218      30140      30118      10000          0 
      8491      10012      10218      30140      30118      10000          0 
      8483      10012      10218      30140      30118      10000          0 
      8496      10012      10218      30140      30118      10000          0 


Throughput: vpmaskmovq [m256],r256,r256 (pattern 0x02)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      8921      10397      10207      30132      30107      10000          0 
      8772      10016      10207      30141      30107      10000          0 
      8776      10009      10207      30136      30107      10000          0 
      8783      10011      10207      30136      30107      10000          0 
      8792      10007      10207      30133      30107      10000          0 
      8788      10005      10207      30133      30107      10000          0 
      8783      10007      10207      30133      30107      10000          0 
      8769      10006      10207      30133      30107      10000          0 
      8762      10006      10207      30133      30107      10000          0 
     21843      14610      10208      30724      30398      10112          0 


Throughput: vpmaskmovq [m256],r256,r256 (pattern 0x55)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9019      10610      10218      30138      30118      10002          0 
      8565      10064      10218      30140      30118      10002          0 
      8530      10026      10218      30136      30118      10002          0 
      8524      10027      10218      30136      30118      10002          0 
      8515      10025      10218      30136      30118      10002          0 
      8506      10027      10218      30136      30118      10002          0 
      8499      10026      10218      30136      30118      10002          0 
      8504      10028      10218      30136      30118      10002          0 
      8513      10025      10218      30136      30118      10002          0 
      8528      10028      10218      30136      30118      10002          0 


Throughput: vpmaskmovq [m256],r256,r256 (pattern 0x33)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9359      10694      10218      30147      30118      10001          0 
      8762      10015      10218      30150      30118      10001          0 
      8770      10013      10218      30151      30118      10001          0 
      8785      10018      10218      30155      30118      10001          0 
      8788      10010      10218      30145      30118      10001          0 
      8790      10009      10218      30145      30118      10001          0 
      8787      10010      10218      30145      30118      10001          0 
      8774      10009      10218      30145      30118      10001          0 
      8768      10011      10218      30145      30118      10001          0 
      8758      10010      10218      30145      30118      10001          0 


Throughput: vpmaskmovq [m256],r256,r256 (pattern 0xff)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      8965      10571      10213      30142      30113      10001          0 
      8495      10012      10213      30138      30113      10001          0 
      8509      10014      10213      30146      30113      10001          0 
      8515      10014      10213      30150      30113      10001          0 
      8521      10009      10213      30140      30113      10001          0 
      8518      10010      10213      30140      30113      10001          0 
      8509      10009      10213      30140      30113      10001          0 
      8499      10010      10213      30140      30113      10001          0 
      8489      10008      10213      30140      30113      10001          0 
      8487      10010      10213      30140      30113      10001          0 


Throughput: vpmaskmovq [m256],r256,r256 (pattern 0x55)

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      9014      10600      10218      30118      10002          2       4289 
      8563      10063      10218      30118      10002          2       4288 
      8565      10062      10218      30118      10002          2       4288 
      8525      10024      10218      30118      10002          2       4288 
      8520      10025      10218      30118      10002          2       4288 
      8506      10024      10218      30118      10002          2       4288 
      8502      10025      10218      30118      10002          2       4288 
      8506      10024      10218      30118      10002          2       4288 
      8510      10025      10218      30118      10002          2       4288 
      8522      10024      10218      30118      10002          2       4288 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      9294      10596      10218      30118       5716      10000          3 
      8820      10064      10218      30118       5717      10000          3 
      8808      10065      10218      30118       5717      10000          3 
      8808      10064      10218      30118       5717      10000          3 
      8782      10026      10218      30118       5717      10000          3 
      8790      10025      10218      30118       5717      10000          3 
      8803      10026      10218      30118       5717      10000          3 
      8812      10026      10218      30118       5717      10000          3 
      8803      10027      10218      30118       5717      10000          3 
      8790      10025      10218      30118       5717      10000          3 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      9298      10592      10218      30118        102          0      30138 
      8824      10065      10218      30118        103          0      30140 
      8814      10064      10218      30118        103          0      30140 
      8777      10028      10218      30118        101          0      30136 
      8783      10026      10218      30118        101          0      30136 
      8794      10028      10218      30118        101          0      30136 
      8802      10026      10218      30118        101          0      30136 
      8812      10026      10218      30118        101          0      30136 
      8802      10026      10218      30118        101          0      30136 
      8798      10026      10218      30118        101          0      30136 


Latency: vpmaskmovq [m256],r256,r256 (pattern 0x55)

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
    132159     160597      20218      40145      40118      10003          0 
    131746     159995      20218      40158      40118      10003          0 
    131839     159994      20218      40161      40118      10003          0 
    133679     162348      20218      40438      40180      10070          0 
    142770     173304      20218      42343      40567      10500          0 
    131770     159996      20218      40146      40118      10001          0 
    131804     159996      20218      40118      40118      10000          0 
    131791     159997      20218      40118      40118      10000          0 
    131784     159995      20218      40122      40118      10001          0 
    131812     159998      20218      40118      40118      10000          0 


Throughput: ldmxcsr m

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
     44536      50768      10217      40248      10027         17       5009 
     25562      29187      10217      40121      10006         -1       5002 
     25665      29220      10217      40121      10006         -1       5003 
     25577      29157      10217      40121      10004         -1       5002 
     25530      29157      10217      40121      10004         -1       5002 
     25590      29156      10217      40121      10004         -1       5002 
     25594      29156      10217      40121      10004         -1       5002 
     25526      29156      10217      40121      10004         -1       5002 
     25571      29156      10217      40121      10004         -1       5002 
     25603      29156      10217      40121      10004         -1       5002 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
     25729      29389      10217      40121       5003          3      10002 
     25623      29206      10217      40121       5002          3      10002 
     25673      29238      10217      40121       5003          3      10002 
     25544      29171      10217      40121       5002          3      10002 
     25574      29172      10217      40121       5002          3      10002 
     25624      29171      10217      40121       5002          3      10002 
     25564      29172      10217      40121       5002          3      10002 
     25550      29171      10217      40121       5002          3      10002 
     25623      29172      10217      40121       5002          3      10002 
     25582      29171      10217      40121       5002          3      10002 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
     25003      29430      10217      40121      10105          1      40157 
     24761      29196      10217      40121      10108          1      40157 
     24861      29235      10217      40121      10109          1      40158 
     24803      29165      10217      40121      10104          1      40131 
     24738      29166      10217      40121      10104          1      40131 
     24775      29166      10217      40121      10104          1      40131 
     24818      29166      10217      40121      10104          1      40131 
     24759      29167      10217      40121      10104          1      40131 
     24751      29166      10217      40121      10104          1      40131 
     24817      29166      10217      40121      10104          1      40131 


Throughput: stmxcsr m

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      9414      10369      10209      40112      10027          1       2667 
      9220      10161      10209      40112      10025          1       2634 
      9209      10164      10209      40112      10026          1       2629 
      9201      10162      10209      40112      10010          1       2662 
      9155      10125      10209      40112      10025          1       2689 
      9161      10126      10209      40112      10025          1       2689 
      9169      10123      10209      40112      10025          1       2689 
      9181      10126      10209      40112      10025          1       2689 
      9191      10125      10209      40112      10025          1       2689 
      9188      10123      10209      40112      10025          1       2689 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      9712      10345      10209      40112       3585      10004          0 
      9539      10160      10209      40112       3602      10004          0 
      9530      10161      10209      40112       3622      10003          0 
      9518      10163      10209      40112       3590      10004          0 
      9470      10123      10209      40112       3572      10003          0 
      9472      10126      10209      40112       3572      10003          0 
      9486      10126      10209      40112       3572      10003          0 
      9492      10123      10209      40112       3572      10003          0 
      9509      10125      10209      40112       3572      10003          0 
      9512      10125      10209      40112       3572      10003          0 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      8790      10360      10209      40112      10108       3772      30196 
      8616      10163      10209      40112      10111       3771      30202 
      8620      10161      10209      40112      10111       3769      30206 
      8632      10164      10209      40112      10112       3757      30224 
      8637      10162      10209      40112      10112       3758      30175 
      8616      10122      10209      40112      10105       3764      30188 
      8616      10124      10209      40112      10105       3764      30188 
      8608      10123      10209      40112      10105       3764      30188 
      8598      10123      10209      40112      10105       3764      30188 
      8586      10123      10209      40112      10105       3764      30188 


Latency: ldmxcsr + stmccsr

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     79308      90465      20209      70192      80128      20015          0 
     78910      90003      20209      70143      80112      20002          0 
     78914      90004      20209      70143      80112      20002          0 
     78920      90002      20209      70148      80112      20003          0 
     78924      90003      20209      70148      80112      20003          0 
     78932      90002      20209      70116      80112      20001          0 
     78936      90002      20209      70116      80112      20001          0 
     78930      90002      20209      70116      80112      20001          0 
     78928      90002      20209      70116      80112      20001          0 
